language,task,item_id,manualApproved,needsReview,reason,approvalUpdatedAt,reviewUpdatedAt,updatedYesterday,approvedToday,needsReviewToday,scoreSource,score
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childdevdelaylevel.choice.1.text,true,false,,2026-05-29T23:14:19.295Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childdevdelaylevel.choice.2.text,true,false,,2026-05-29T23:14:22.014Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childdevdelaylevel.choice.3.text,true,false,,2026-05-29T23:14:23.343Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childintelldis.title,true,false,,2026-05-29T23:14:26.965Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childintelldis.choice.no.text,true,false,,2026-05-29T23:14:28.344Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childintelldis.choice.yes.text,true,false,,2026-05-29T23:14:29.163Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childintelldis.choice.unknown.text,true,false,,2026-05-29T23:14:31.912Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childintelldis.choice.notrespond.text,true,false,,2026-05-29T23:14:33.027Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childintelldiscurrent.title,true,false,,2026-05-29T23:14:35.417Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childintelldiscurrent.labeltrue,true,false,,2026-05-29T23:14:37.982Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childintelldiscurrent.labelfalse,true,false,,2026-05-29T23:14:39.045Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childintelldislevel.title,true,false,,2026-05-29T23:14:41.114Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childintelldislevel.choice.1.text,true,false,,2026-05-29T23:14:42.932Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childintelldislevel.choice.2.text,true,false,,2026-05-29T23:14:43.910Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childintelldislevel.choice.3.text,true,false,,2026-05-29T23:14:54.187Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childspeechlang.title,true,false,,2026-05-29T23:14:46.534Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childspeechlang.choice.no.text,true,false,,2026-05-29T23:14:59.228Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childspeechlang.choice.yes.text,true,false,,2026-05-29T23:15:00.127Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childspeechlang.choice.unknown.text,true,false,,2026-05-29T23:15:02.414Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childspeechlang.choice.notrespond.text,true,false,,2026-05-29T23:15:03.602Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childspeechlangcurrent.title,true,false,,2026-05-29T23:15:06.911Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childspeechlangcurrent.labeltrue,true,false,,2026-05-29T23:15:10.630Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childspeechlangcurrent.labelfalse,true,false,,2026-05-29T23:15:12.303Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childspeechlanglevel.title,true,false,,2026-05-29T23:15:14.948Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childspeechlanglevel.choice.1.text,true,false,,2026-05-29T23:15:16.769Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childspeechlanglevel.choice.2.text,true,false,,2026-05-29T23:15:18.097Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childspeechlanglevel.choice.3.text,true,false,,2026-05-29T23:15:20.381Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childlearndis.title,true,false,,2026-05-29T23:15:48.900Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childlearndis.choice.no.text,true,false,,2026-05-29T23:15:50.450Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childlearndis.choice.yes.text,true,false,,2026-05-29T23:15:51.850Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childlearndis.choice.unknown.text,true,false,,2026-05-29T23:15:53.145Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childlearndis.choice.notrespond.text,true,false,,2026-05-29T23:16:00.013Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childlearndiscurrent.title,true,false,,2026-05-29T23:16:01.415Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childlearndiscurrent.labeltrue,true,false,,2026-05-29T23:16:03.021Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childlearndiscurrent.labelfalse,true,false,,2026-05-29T23:16:06.267Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childlearndislevel.title,true,false,,2026-05-29T23:16:11.992Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childlearndislevel.choice.1.text,true,false,,2026-05-29T23:16:13.053Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childlearndislevel.choice.2.text,true,false,,2026-05-29T23:16:14.007Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childlearndislevel.choice.3.text,true,false,,2026-05-29T23:16:16.106Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childautism.title,true,false,,2026-05-29T23:16:18.552Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childautism.choice.no.text,true,false,,2026-05-29T23:16:32.402Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childautism.choice.yes.text,true,false,,2026-05-29T23:16:33.654Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childautism.choice.unknown.text,true,false,,2026-05-29T23:16:34.538Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childautism.choice.notrespond.text,true,false,,2026-05-29T23:16:35.492Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childautismcurrent.title,true,false,,2026-05-29T23:16:37.646Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childautismcurrent.labeltrue,true,false,,2026-05-29T23:16:44.609Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childautismcurrent.labelfalse,true,false,,2026-05-29T23:16:45.271Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childautismlevel.title,true,false,,2026-05-29T23:16:45.989Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childautismlevel.choice.1.text,true,false,,2026-05-29T23:16:49.638Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childautismlevel.choice.2.text,true,false,,2026-05-29T23:16:50.587Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childautismlevel.choice.3.text,true,false,,2026-05-29T23:16:51.572Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childadhd.title,true,false,,2026-05-29T23:16:59.904Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childadhd.choice.no.text,true,false,,2026-05-29T23:17:01.657Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childadhd.choice.yes.text,true,false,,2026-05-29T23:17:02.773Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childadhd.choice.unknown.text,true,false,,2026-05-29T23:17:05.155Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childadhd.choice.notrespond.text,true,false,,2026-05-29T23:17:06.207Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childadhdcurrent.title,true,false,,2026-05-29T23:17:11.089Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childadhdcurrent.labeltrue,true,false,,2026-05-29T23:17:19.099Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childadhdcurrent.labelfalse,true,false,,2026-05-29T23:17:20.492Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childadhdlevel.title,true,false,,2026-05-29T23:17:26.108Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childadhdlevel.choice.1.text,true,false,,2026-05-29T23:17:27.226Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childadhdlevel.choice.2.text,true,false,,2026-05-29T23:17:28.992Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page4.q.childhealth3.q.childhealthconditions.q.childadhdlevel.choice.3.text,true,false,,2026-05-29T23:17:30.013Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page5.q.childsexbirth.title,false,true,"wording in English changed slightly to exclude ""assigned""",,2026-05-29T23:29:49.837Z,false,false,false,ai,0.9
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page5.q.childsexbirth.othertext,true,false,,2026-05-29T23:32:05.539Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page5.q.childgenderintro.title,true,false,,2026-05-29T23:39:51.006Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page5.q.childgendercurrent.title,true,false,,2026-05-29T23:40:03.980Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page5.q.childgendercurrent.choice.female.text,false,true,just flagging to compare wording for sex vs gender items,,2026-05-29T23:40:55.086Z,false,false,false,ai,0.3
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page5.q.childgendercurrent.choice.male.text,false,true,just flagging to compare wording for sex vs gender items,,2026-05-29T23:41:00.809Z,false,false,false,ai,0.3
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page5.q.childgendercurrent.choice.nonbinary.text,true,false,,2026-05-29T23:41:04.985Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page5.q.childbehgirls.title,true,false,,2026-05-29T23:41:16.163Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page5.q.childbehgirls.choice.0.text,true,false,,2026-05-29T23:41:18.130Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page5.q.childbehgirls.choice.1.text,true,false,,2026-05-29T23:41:20.564Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page5.q.childbehgirls.choice.2.text,true,false,,2026-05-29T23:41:22.364Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page5.q.childbehgirls.choice.3.text,true,false,,2026-05-29T23:41:24.237Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page5.q.childbehgirls.choice.4.text,true,false,,2026-05-29T23:41:26.105Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page5.q.childbegirl.title,true,false,,2026-05-29T23:42:50.788Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page5.q.childbegirl.choice.0.text,true,false,,2026-05-29T23:42:52.692Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page5.q.childbegirl.choice.1.text,true,false,,2026-05-29T23:42:58.171Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page5.q.childbegirl.choice.2.text,true,false,,2026-05-29T23:43:03.956Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page5.q.childbegirl.choice.3.text,true,false,,2026-05-29T23:43:05.823Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page5.q.childbegirl.choice.4.text,true,false,,2026-05-29T23:43:08.589Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page5.q.childbehboys.title,true,false,,2026-05-29T23:43:52.777Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page5.q.childbehboys.choice.0.text,true,false,,2026-05-29T23:43:54.615Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page5.q.childbehboys.choice.1.text,true,false,,2026-05-29T23:43:56.959Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page5.q.childbehboys.choice.2.text,true,false,,2026-05-29T23:43:58.159Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page5.q.childbehboys.choice.3.text,true,false,,2026-05-29T23:43:59.165Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page5.q.childbehboys.choice.4.text,true,false,,2026-05-29T23:44:01.516Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page5.q.childbeboy.title,true,false,,2026-05-29T23:44:44.380Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page5.q.childbeboy.choice.0.text,true,false,,2026-05-29T23:44:46.615Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page5.q.childbeboy.choice.1.text,true,false,,2026-05-29T23:44:47.692Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page5.q.childbeboy.choice.2.text,true,false,,2026-05-29T23:44:48.623Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page5.q.childbeboy.choice.3.text,true,false,,2026-05-29T23:44:51.032Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page5.q.childbeboy.choice.4.text,true,false,,2026-05-29T23:44:56.615Z,,false,false,false,manual,1
es-ar,surveys,main/surveys/caregiverchildsurvey_SHORT.xliff::page6.q.childpubertyyn.title,false,true,early (timing) vs. mild?,,2026-05-29T23:46:43.544Z,false,false,false,ai,0.5
